philofthefutur3, "echo was there for planet zoo! but Disney rage quit", 12/31/2025 12:46 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "I was so mad I had to dip on planet zoo", 12/31/2025 12:47 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "yeah its fixed and good now", 12/31/2025 12:47 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "Eric is a close irl friend of mine, we also game in most competitive shooters together. but they always fight each other, mostly bc Eric wants to steal me from Disney", 12/31/2025 12:48 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "I know nothing alyssa321Goose", 12/31/2025 12:51 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "i think you gotta fight that guy", 12/31/2025 12:53 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "but not like that", 12/31/2025 12:53 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "I never read a series straight through for that reason. I always put other books in between; it also helps give each book in the series its own identity, ya know?", 12/31/2025 12:55 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "this isn’t even a BOSS???", 12/31/2025 12:56 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "are you supposed to be fighting him now? :o", 12/31/2025 12:57 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "Your damage seems crazy low, but i don’t know shit about this game LUL", 12/31/2025 12:58 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "yeah, that seems better", 12/31/2025 12:59 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "sometimes we need a small amount of not nice to be super nice", 12/31/2025 1:05 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "yeah white light doors definitely don't mean boss death", 12/31/2025 1:11 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
alyssasketches, "this is great background content for my new years journaling rn LUL", 12/31/2025 1:11 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
philofthefutur3, "alex rage incoming in 30 mins or less", 12/31/2025 1:15 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
wildemoon, "serene as a cinnamon roll", 12/31/2025 1:15 PM, Dark Souls: Remastered, https://static-cdn.jtvnw.net/ttv-boxart/1122982998_IGDB-264x352.jpg, Stream work and some gaming | !discord !clip
